Index,GPS time,X,Y,Z,Lat,Lon,Alt (HAE)
334,6118,-2431131.346,-4702211.311,3546527.361,33.9993625,-117.3398108,249.336
335,6119,-2431125.332,-4702200.362,3546545.755,33.99956283,-117.3398075,249.268
336,6120,-2431119.21,-4702189.289,3546564.292,33.99976517,-117.3398037,249.149
337,6121,-2431113.039,-4702178.311,3546582.829,33.99996717,-117.3397988,249.08
338,6122,-2431106.875,-4702167.556,3546601.074,34.000166,-117.339793,249.015
339,6123,-2431101.109,-4702156.825,3546618.989,34.00036133,-117.339791,248.935
340,6124,-2431095.693,-4702146.12,3546636.717,34.00055417,-117.3397922,248.903
341,6125,-2431090.302,-4702135.367,3546654.548,34.00074817,-117.3397937,248.902
342,6126,-2431084.785,-4702124.505,3546672.553,34.00094417,-117.3397947,248.871
343,6127,-2431079.397,-4702113.897,3546690.509,34.00113833,-117.3397957,249.049
344,6128,-2431073.893,-4702103.265,3546708.038,34.00132967,-117.3397955,248.926
345,6129,-2431068.374,-4702092.606,3546725.655,34.00152183,-117.3397955,248.827
346,6130,-2431062.909,-4702081.901,3546743.475,34.00171567,-117.3397962,248.828
347,6131,-2431057.502,-4702071.176,3546761.399,34.00191017,-117.3397975,248.895
348,6132,-2431052.134,-4702060.495,3546779.269,34.00210383,-117.339799,248.978
349,6133,-2431046.794,-4702050.031,3546796.722,34.0022935,-117.3397997,249
350,6134,-2431041.568,-4702039.889,3546813.731,34.00247817,-117.3397998,249.054
351,6135,-2431036.51,-4702030.024,3546830.355,34.00265833,-117.3398002,249.16
352,6136,-2431031.652,-4702020.227,3546846.535,34.00283433,-117.3398022,249.144
353,6137,-2431026.977,-4702010.552,3546862.325,34.0030065,-117.3398053,249.07
354,6138,-2431022.255,-4702001.195,3546877.79,34.003175,-117.3398065,249.03
355,6139,-2431017.524,-4701992.184,3546892.771,34.00333817,-117.3398057,248.971
356,6140,-2431012.987,-4701983.484,3546907.175,34.00349533,-117.3398053,248.892
357,6141,-2431008.681,-4701975.209,3546920.896,34.00364483,-117.3398052,248.832
358,6142,-2431004.667,-4701967.474,3546933.769,34.003785,-117.339805,248.807
359,6143,-2431001.004,-4701960.235,3546945.721,34.00391533,-117.3398057,248.766
360,6144,-2430997.669,-4701953.579,3546956.676,34.00403467,-117.3398067,248.721
361,6145,-2430994.581,-4701947.438,3546966.787,34.00414483,-117.3398075,248.678
362,6146,-2430991.703,-4701941.702,3546976.221,34.00424767,-117.3398085,248.634
363,6147,-2430989.193,-4701936.52,3546984.67,34.00433983,-117.33981,248.587
364,6148,-2430986.894,-4701931.606,3546992.697,34.00442717,-117.3398123,248.583
365,6149,-2430984.429,-4701926.455,3547001.182,34.00451933,-117.3398143,248.597
366,6150,-2430981.598,-4701920.752,3547010.68,34.0046225,-117.3398153,248.63
367,6151,-2430978.482,-4701914.511,3547021.142,34.00473583,-117.3398165,248.699
368,6152,-2430975.121,-4701907.73,3547032.557,34.00485933,-117.3398178,248.811
369,6153,-2430971.472,-4701900.409,3547044.85,34.00499233,-117.3398192,248.905
370,6154,-2430967.52,-4701892.626,3547058.096,34.00513533,-117.3398198,249.077
371,6155,-2430963.367,-4701884.513,3547072.06,34.00528567,-117.3398203,249.332
372,6156,-2430959.179,-4701876.355,3547086.406,34.00543917,-117.3398205,249.753
373,6157,-2430954.93,-4701868.222,3547100.919,34.00559383,-117.3398202,250.262
374,6158,-2430950.646,-4701860.126,3547115.64,34.00575,-117.3398192,250.904
375,6159,-2430946.243,-4701852.106,3547130.561,34.00590767,-117.3398167,251.666
376,6160,-2430941.644,-4701844.323,3547145.458,34.0060645,-117.3398112,252.515
377,6161,-2430936.722,-4701836.893,3547160.1,34.00621867,-117.3398008,253.359
378,6162,-2430931.515,-4701829.836,3547174.451,34.0063695,-117.3397858,254.206
379,6163,-2430926.443,-4701822.988,3547188.38,34.006516,-117.3397712,255.023
380,6164,-2430921.834,-4701816.117,3547202.046,34.00665967,-117.339761,255.851
381,6165,-2430917.659,-4701809.061,3547215.562,34.00680183,-117.3397558,256.626
382,6166,-2430913.684,-4701801.857,3547229.158,34.006945,-117.3397535,257.411
383,6167,-2430909.764,-4701794.467,3547243.018,34.00709067,-117.3397525,258.229
384,6168,-2430905.747,-4701786.792,3547257.161,34.00724017,-117.339752,258.958
385,6169,-2430901.63,-4701778.889,3547271.598,34.00739283,-117.3397517,259.646
386,6170,-2430897.541,-4701770.855,3547286.021,34.00754617,-117.3397523,260.239
387,6171,-2430893.423,-4701762.708,3547300.362,34.00769933,-117.3397533,260.694
388,6172,-2430889.131,-4701754.347,3547314.896,34.00785533,-117.3397535,261.032
389,6173,-2430884.635,-4701745.581,3547329.861,34.00801683,-117.3397538,261.236
390,6174,-2430879.961,-4701736.487,3547345.19,34.008183,-117.3397542,261.334
391,6175,-2430875.205,-4701727.253,3547360.602,34.0083505,-117.3397543,261.343
392,6176,-2430870.396,-4701717.919,3547375.893,34.00851767,-117.3397545,261.192
393,6177,-2430865.573,-4701708.583,3547390.95,34.00868317,-117.3397545,260.902
394,6178,-2430860.745,-4701699.301,3547405.758,34.00884667,-117.3397543,260.512
395,6179,-2430855.923,-4701689.975,3547420.34,34.0090085,-117.3397543,259.965
396,6180,-2430850.97,-4701680.478,3547435.033,34.00917233,-117.3397538,259.304
397,6180.999,-2430845.518,-4701670.461,3547450.453,34.009345,-117.3397512,258.477
398,6182,-2430839.818,-4701659.884,3547466.389,34.00952467,-117.339749,257.433
399,6183,-2430834.347,-4701649.046,3547482.4,34.00970567,-117.3397503,256.325
400,6184,-2430829.261,-4701637.97,3547498.501,34.00988733,-117.3397565,255.238
401,6185,-2430824.472,-4701626.67,3547514.658,34.01006983,-117.3397665,254.132
402,6186,-2430820.159,-4701615.058,3547530.874,34.010253,-117.3397828,253.009
403,6187,-2430816.293,-4701603.172,3547547.106,34.0104365,-117.3398047,251.865
404,6188,-2430812.46,-4701591.368,3547563.496,34.01062067,-117.3398265,250.881
405,6189,-2430808.205,-4701579.949,3547580.037,34.01080533,-117.3398425,250.106
406,6190,-2430803.408,-4701569.024,3547596.64,34.01098933,-117.3398507,249.522
407,6191,-2430798.337,-4701558.568,3547613.227,34.01117183,-117.3398538,249.17
408,6192,-2430793.385,-4701548.448,3547629.691,34.01135167,-117.3398565,249.043
409,6193,-2430788.533,-4701538.466,3547645.864,34.0115285,-117.3398595,248.891
410,6194,-2430783.642,-4701528.736,3547661.758,34.01170217,-117.3398608,248.755
411,6195,-2430778.732,-4701519.214,3547677.356,34.01187283,-117.339861,248.6
412,6196,-2430773.81,-4701509.899,3547692.67,34.01204033,-117.33986,248.434
413,6197,-2430768.962,-4701500.769,3547707.702,34.01220483,-117.3398587,248.274
414,6198,-2430764.291,-4701491.808,3547722.471,34.01236617,-117.3398583,248.159
415,6199,-2430759.754,-4701483.012,3547736.951,34.01252433,-117.3398585,248.054
416,6200,-2430755.312,-4701474.419,3547751.179,34.01267933,-117.3398585,247.995
417,6201,-2430750.763,-4701465.901,3547765.437,34.01283467,-117.339857,247.967
418,6202,-2430746.128,-4701457.425,3547779.668,34.01298967,-117.3398547,247.922
419,6203,-2430741.636,-4701448.985,3547793.81,34.0131435,-117.3398533,247.908
420,6204,-2430737.142,-4701440.322,3547808.175,34.0133,-117.3398533,247.854
421,6205,-2430732.598,-4701431.535,3547822.787,34.01345917,-117.3398532,247.828
422,6206,-2430728.11,-4701422.797,3547837.287,34.013617,-117.3398535,247.797
423,6207,-2430723.734,-4701414.234,3547851.474,34.0137715,-117.339854,247.761
424,6208,-2430719.456,-4701405.86,3547865.353,34.01392267,-117.3398545,247.731
425,6209,-2430715.17,-4701397.691,3547878.966,34.014071,-117.339854,247.7
426,6210,-2430710.839,-4701389.649,3547892.464,34.01421783,-117.3398523,247.68
427,6211,-2430706.58,-4701381.748,3547905.692,34.014362,-117.3398507,247.64
428,6212,-2430702.602,-4701373.93,3547918.572,34.0145025,-117.3398512,247.575
429,6213,-2430699.333,-4701366.173,3547930.949,34.01463717,-117.3398583,247.543
430,6214,-2430696.719,-4701358.668,3547942.537,34.0147635,-117.3398705,247.504
431,6215,-2430694.208,-4701351.717,3547953.29,34.01488083,-117.3398808,247.446
432,6216,-2430691.526,-4701345.522,3547963.168,34.0149885,-117.339886,247.389
433,6217,-2430688.742,-4701339.915,3547972.361,34.01508883,-117.339887,247.344
434,6218,-2430686.072,-4701334.722,3547980.88,34.015182,-117.3398872,247.269
435,6219,-2430683.681,-4701329.999,3547988.599,34.01526633,-117.3398877,247.199
436,6220,-2430681.659,-4701325.809,3547995.407,34.01534067,-117.339889,247.153
437,6221,-2430680.007,-4701322.378,3548000.982,34.0154015,-117.3398902,247.116
438,6222,-2430678.665,-4701319.639,3548005.448,34.01545033,-117.339891,247.087
439,6223,-2430677.553,-4701317.452,3548009.065,34.01548967,-117.3398912,247.077
440,6224,-2430676.643,-4701315.745,3548011.908,34.01552067,-117.3398908,247.064
441,6225,-2430676.043,-4701314.616,3548013.775,34.015541,-117.3398907,247.049
442,6226,-2430675.757,-4701314.093,3548014.662,34.01555067,-117.3398905,247.051
443,6227,-2430675.709,-4701313.999,3548014.793,34.01555217,-117.3398905,247.037
444,6228,-2430675.712,-4701314.003,3548014.795,34.01555217,-117.3398905,247.043
445,6229,-2430675.713,-4701314.002,3548014.794,34.01555217,-117.3398905,247.042
446,6230,-2430675.713,-4701314.004,3548014.792,34.01555217,-117.3398905,247.042
447,6231,-2430675.713,-4701314.003,3548014.794,34.01555217,-117.3398905,247.042
448,6232,-2430675.714,-4701314.007,3548014.795,34.01555217,-117.3398905,247.046
449,6233,-2430675.71,-4701314.006,3548014.796,34.01555217,-117.3398905,247.044
450,6234,-2430675.71,-4701314.004,3548014.794,34.01555217,-117.3398905,247.042
451,6235,-2430675.71,-4701314.003,3548014.795,34.01555217,-117.3398905,247.042
452,6236,-2430675.709,-4701314.003,3548014.794,34.01555217,-117.3398905,247.041
453,6237,-2430675.706,-4701314.003,3548014.793,34.01555217,-117.3398905,247.039
454,6238,-2430675.709,-4701314.006,3548014.795,34.01555217,-117.3398905,247.044
455,6239,-2430675.711,-4701314.005,3548014.795,34.01555217,-117.3398905,247.044
456,6240,-2430675.708,-4701314.001,3548014.794,34.01555217,-117.3398905,247.039
457,6241,-2430675.709,-4701314.003,3548014.796,34.01555217,-117.3398905,247.042
458,6242,-2430675.709,-4701314.005,3548014.796,34.01555217,-117.3398905,247.044
459,6243,-2430675.709,-4701314.005,3548014.794,34.01555217,-117.3398905,247.042
460,6244,-2430675.712,-4701314.006,3548014.794,34.01555217,-117.3398905,247.044
461,6245,-2430675.709,-4701314.005,3548014.795,34.01555217,-117.3398905,247.043
462,6246,-2430675.711,-4701314.007,3548014.794,34.01555217,-117.3398905,247.045
463,6247,-2430675.712,-4701314.011,3548014.796,34.01555217,-117.3398905,247.049
464,6248,-2430675.712,-4701314.007,3548014.795,34.01555217,-117.3398905,247.046
465,6249,-2430675.712,-4701314.012,3548014.797,34.01555217,-117.3398905,247.051
466,6250,-2430675.709,-4701314.007,3548014.795,34.01555217,-117.3398905,247.045
467,6251,-2430675.71,-4701314.009,3548014.794,34.01555217,-117.3398905,247.046
468,6252,-2430675.712,-4701314.009,3548014.794,34.01555217,-117.3398905,247.047
469,6253,-2430675.712,-4701314.008,3548014.794,34.01555217,-117.3398905,247.045
470,6254,-2430675.711,-4701314.007,3548014.795,34.01555217,-117.3398905,247.046
471,6255,-2430675.713,-4701314.005,3548014.794,34.01555217,-117.3398905,247.044
472,6256,-2430675.713,-4701314.004,3548014.793,34.01555217,-117.3398905,247.042
473,6257,-2430675.71,-4701314.004,3548014.792,34.01555217,-117.3398905,247.041
474,6258,-2430675.709,-4701314.003,3548014.792,34.01555217,-117.3398905,247.04
475,6259,-2430675.71,-4701314.002,3548014.793,34.01555217,-117.3398905,247.04
476,6260,-2430675.71,-4701314.002,3548014.791,34.01555217,-117.3398905,247.039
477,6261,-2430675.709,-4701313.999,3548014.791,34.01555217,-117.3398905,247.036
478,6262,-2430675.709,-4701314.002,3548014.79,34.01555217,-117.3398905,247.038
479,6263,-2430675.708,-4701314.001,3548014.79,34.01555217,-117.3398905,247.036
480,6264,-2430675.711,-4701314.005,3548014.794,34.01555217,-117.3398905,247.043
481,6265,-2430675.709,-4701313.998,3548014.791,34.01555217,-117.3398905,247.036
482,6266,-2430675.709,-4701313.999,3548014.791,34.01555217,-117.3398905,247.036
483,6267,-2430675.709,-4701313.999,3548014.79,34.01555217,-117.3398905,247.036
484,6268,-2430675.708,-4701313.998,3548014.789,34.01555217,-117.3398905,247.034
485,6269,-2430675.71,-4701314,3548014.79,34.01555217,-117.3398905,247.036
486,6270,-2430675.706,-4701313.992,3548014.804,34.01555233,-117.3398905,247.037
487,6271,-2430675.674,-4701313.934,3548014.899,34.01555333,-117.3398905,247.035
488,6272,-2430675.66,-4701313.908,3548014.944,34.01555383,-117.3398905,247.036
489,6273,-2430675.659,-4701313.905,3548014.942,34.01555383,-117.3398905,247.032
490,6274,-2430675.659,-4701313.904,3548014.942,34.01555383,-117.3398905,247.032
491,6275,-2430675.659,-4701313.905,3548014.943,34.01555383,-117.3398905,247.033
492,6276,-2430675.659,-4701313.907,3548014.942,34.01555383,-117.3398905,247.034
493,6277,-2430675.661,-4701313.912,3548014.948,34.01555383,-117.3398905,247.041
494,6278,-2430675.658,-4701313.909,3548014.946,34.01555383,-117.3398905,247.037
495,6279,-2430675.658,-4701313.908,3548014.944,34.01555383,-117.3398905,247.035
496,6280,-2430675.656,-4701313.908,3548014.943,34.01555383,-117.3398905,247.034
497,6281,-2430675.66,-4701313.911,3548014.946,34.01555383,-117.3398905,247.039
498,6282,-2430675.66,-4701313.91,3548014.945,34.01555383,-117.3398905,247.038
499,6283,-2430675.66,-4701313.909,3548014.945,34.01555383,-117.3398905,247.037
500,6284,-2430675.66,-4701313.91,3548014.945,34.01555383,-117.3398905,247.038
501,6285,-2430675.663,-4701313.914,3548014.946,34.01555383,-117.3398905,247.043
502,6286,-2430675.663,-4701313.913,3548014.947,34.01555383,-117.3398905,247.043
503,6287,-2430675.663,-4701313.909,3548014.946,34.01555383,-117.3398905,247.039
504,6288,-2430675.664,-4701313.912,3548014.947,34.01555383,-117.3398905,247.042
505,6289,-2430675.662,-4701313.91,3548014.946,34.01555383,-117.3398905,247.04
506,6290,-2430675.661,-4701313.909,3548014.944,34.01555383,-117.3398905,247.038
507,6291,-2430675.586,-4701313.762,3548015.185,34.0155565,-117.3398905,247.035
508,6292,-2430675.363,-4701313.33,3548015.903,34.01556433,-117.3398905,247.034
509,6293,-2430675.088,-4701312.575,3548017.067,34.015577,-117.3398917,247.024
510,6294,-2430675.063,-4701311.462,3548018.534,34.015593,-117.339897,247.016
511,6295,-2430675.622,-4701310.142,3548019.922,34.015608,-117.3399088,247.033
512,6296,-2430677.01,-4701308.717,3548020.838,34.015618,-117.3399293,247.025
513,6297,-2430679.177,-4701307.58,3548020.832,34.015618,-117.3399558,247.009
514,6298,-2430681.87,-4701307.29,3548019.277,34.0156015,-117.3399832,246.951
515,6299,-2430683.945,-4701308.551,3548016.152,34.01556767,-117.3399968,246.921
516,6300,-2430685.359,-4701311.043,3548011.961,34.015522,-117.339998,246.95
517,6301,-2430686.87,-4701314.385,3548006.625,34.0154635,-117.339996,247.001
518,6302,-2430688.841,-4701318.236,3548000.282,34.01539433,-117.3399958,247.038
519,6303,-2430691.043,-4701322.724,3547992.941,34.01531433,-117.3399947,247.075
520,6304,-2430693.509,-4701327.807,3547984.677,34.015224,-117.339993,247.133
521,6305,-2430696.331,-4701333.335,3547975.588,34.01512483,-117.3399927,247.193
522,6306,-2430699.463,-4701339.312,3547965.702,34.015017,-117.3399932,247.256
523,6307,-2430702.783,-4701345.751,3547955.081,34.014901,-117.339993,247.319
524,6308,-2430706.262,-4701352.626,3547943.782,34.01477783,-117.3399923,247.384
525,6309,-2430709.917,-4701359.722,3547932.106,34.01465033,-117.3399922,247.469
526,6310,-2430713.604,-4701366.827,3547920.355,34.01452217,-117.3399923,247.531
527,6311,-2430717.27,-4701374.073,3547908.38,34.01439167,-117.3399915,247.563
528,6312,-2430721.004,-4701381.452,3547896.208,34.014259,-117.3399908,247.609
529,6313,-2430724.75,-4701388.877,3547883.919,34.01412517,-117.3399898,247.627
530,6314,-2430728.508,-4701396.328,3547871.587,34.013991,-117.339989,247.645
531,6315,-2430732.406,-4701403.839,3547859.105,34.013855,-117.3399892,247.678
532,6316,-2430736.401,-4701411.435,3547846.464,34.01371733,-117.3399898,247.72
533,6317,-2430740.416,-4701419.134,3547833.673,34.013578,-117.3399902,247.763
534,6318,-2430744.429,-4701426.863,3547820.808,34.01343783,-117.3399902,247.784
535,6319,-2430748.47,-4701434.669,3547807.849,34.01329667,-117.3399903,247.821
536,6320,-2430752.438,-4701442.504,3547794.906,34.01315567,-117.3399895,247.861
537,6321,-2430756.466,-4701450.329,3547781.903,34.01301417,-117.3399893,247.882
538,6322,-2430760.613,-4701458.167,3547768.83,34.01287183,-117.3399902,247.92
539,6323,-2430764.65,-4701466.036,3547755.758,34.0127295,-117.33999,247.939
540,6324,-2430768.646,-4701474.021,3547742.593,34.01258617,-117.3399887,247.975
541,6325,-2430772.762,-4701482.124,3547729.286,34.01244083,-117.339988,248.065
542,6326,-2430776.989,-4701490.186,3547715.951,34.01229533,-117.3399885,248.151
543,6327,-2430781.261,-4701498.418,3547702.434,34.0121475,-117.3399887,248.278
544,6328,-2430785.411,-4701506.685,3547689,34.0120005,-117.3399875,248.43
545,6329,-2430789.446,-4701514.935,3547675.774,34.01185533,-117.3399853,248.644
546,6330,-2430793.297,-4701523.173,3547662.395,34.0117095,-117.3399813,248.692
547,6331,-2430796.78,-4701531.709,3547649.004,34.01156317,-117.3399723,248.812
548,6332,-2430800.078,-4701540.403,3547635.608,34.0114165,-117.3399608,248.976
549,6333,-2430803.531,-4701549.117,3547621.982,34.01126767,-117.3399508,249.086
550,6334,-2430807.278,-4701558.04,3547608.108,34.01111533,-117.3399425,249.322
551,6335,-2430811.21,-4701567.138,3547593.982,34.01095983,-117.339935,249.617
552,6336,-2430815.089,-4701576.562,3547579.787,34.01080267,-117.3399255,250.093
553,6337,-2430818.696,-4701586.289,3547565.677,34.01064533,-117.3399118,250.736
554,6338,-2430822.058,-4701596.229,3547551.747,34.01048883,-117.3398947,251.543
555,6339,-2430825.333,-4701606.205,3547537.994,34.01033383,-117.3398767,252.443
556,6340,-2430828.861,-4701616.08,3547524.337,34.01017933,-117.3398615,253.418
557,6341,-2430832.75,-4701625.71,3547510.716,34.0100255,-117.339851,254.371
558,6342,-2430836.881,-4701635.081,3547497.221,34.009873,-117.339844,255.296
559,6343,-2430841.107,-4701644.371,3547483.802,34.00972133,-117.3398385,256.24
560,6344,-2430845.29,-4701653.4,3547470.679,34.00957317,-117.3398338,257.14
561,6345,-2430849.524,-4701662.286,3547457.667,34.00942633,-117.3398303,258.018
562,6346,-2430853.799,-4701670.956,3547444.763,34.00928117,-117.3398283,258.812
563,6347,-2430858.072,-4701679.421,3547431.887,34.00913717,-117.3398273,259.47
564,6348,-2430862.345,-4701687.803,3547418.95,34.008993,-117.3398268,260.034
565,6349,-2430866.557,-4701696.092,3547406.055,34.00884983,-117.3398262,260.528
566,6350,-2430870.659,-4701704.151,3547393.249,34.0087085,-117.3398255,260.861
567,6351,-2430874.83,-4701712.33,3547380.161,34.00856433,-117.339825,261.152
568,6352,-2430879.076,-4701720.633,3547366.638,34.00841633,-117.3398245,261.318
569,6353,-2430883.412,-4701729.053,3547352.711,34.0082645,-117.3398243,261.38
570,6354,-2430887.831,-4701737.567,3547338.395,34.00810917,-117.3398245,261.325
571,6355,-2430892.105,-4701746.129,3547323.939,34.00795283,-117.339823,261.171
572,6356,-2430896.218,-4701754.533,3547309.672,34.007799,-117.3398208,260.945
